<<<<<<< HEAD
=======
{"ip":"::1","level":"error","message":"Illegal mix of collations (utf8mb4_0900_ai_ci,IMPLICIT) and (utf8mb4_general_ci,IMPLICIT) for operation '='","method":"GET","stack":"Error: Illegal mix of collations (utf8mb4_0900_ai_ci,IMPLICIT) and (utf8mb4_general_ci,IMPLICIT) for operation '='\n    at PromisePool.execute (D:\\College Integration\\College\\backend\\node_modules\\mysql2\\lib\\promise\\pool.js:54:22)\n    at file:///D:/College%20Integration/College/backend/controllers/studentpageController.js:619:29\n    at file:///D:/College%20Integration/College/backend/utils/catchAsync.js:3:5\n    at Layer.handle [as handle_request] (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at next (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\route.js:149:13)\n    at Route.dispatch (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\route.js:119:3)\n    at Layer.handle [as handle_request] (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\index.js:284:15\n    at Function.process_params (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\index.js:346:12)\n    at next (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\index.js:280:10)\n    at file:///D:/College%20Integration/College/backend/controllers/auth/authController.js:338:7\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)","timestamp":"2026-01-05T08:38:23.899Z","url":"/api/student/academic-ids"}
{"ip":"::1","level":"error","message":"Illegal mix of collations (utf8mb4_0900_ai_ci,IMPLICIT) and (utf8mb4_general_ci,IMPLICIT) for operation '='","method":"GET","stack":"Error: Illegal mix of collations (utf8mb4_0900_ai_ci,IMPLICIT) and (utf8mb4_general_ci,IMPLICIT) for operation '='\n    at PromisePool.execute (D:\\College Integration\\College\\backend\\node_modules\\mysql2\\lib\\promise\\pool.js:54:22)\n    at file:///D:/College%20Integration/College/backend/controllers/studentpageController.js:619:29\n    at file:///D:/College%20Integration/College/backend/utils/catchAsync.js:3:5\n    at Layer.handle [as handle_request] (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at next (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\route.js:149:13)\n    at Route.dispatch (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\route.js:119:3)\n    at Layer.handle [as handle_request] (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\index.js:284:15\n    at Function.process_params (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\index.js:346:12)\n    at next (D:\\College Integration\\College\\backend\\node_modules\\express\\lib\\router\\index.js:280:10)\n    at file:///D:/College%20Integration/College/backend/controllers/auth/authController.js:338:7\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)","timestamp":"2026-01-05T08:38:32.428Z","url":"/api/student/academic-ids"}
{"ip":"::1","level":"error","message":"Not allowed by CORS","method":"OPTIONS","stack":"Error: Not allowed by CORS\n    at origin (file:///D:/finalAMS/Academic-Management-System-Final-/College/backend/app.js:53:16)\n    at D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\cors\\lib\\index.js:219:13\n    at optionsCallback (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\cors\\lib\\index.js:199:9)\n    at corsMiddleware (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\cors\\lib\\index.js:204:7)\n    at Layer.handle [as handle_request] (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at trim_prefix (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:328:13)\n    at D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:286:9\n    at Function.process_params (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:346:12)\n    at next (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:280:10)\n    at file:///D:/finalAMS/Academic-Management-System-Final-/College/backend/app.js:43:3\n    at Layer.handle [as handle_request] (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\layer.js:95:5)\n    at trim_prefix (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:328:13)\n    at D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:286:9\n    at Function.process_params (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:346:12)\n    at next (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\router\\index.js:280:10)\n    at expressInit (D:\\finalAMS\\Academic-Management-System-Final-\\College\\backend\\node_modules\\express\\lib\\middleware\\init.js:40:5)","timestamp":"2026-01-07T16:35:06.608Z","url":"/api/auth/login"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T18:38:02.822Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T18:38:02.834Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T18:38:10.530Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T18:38:10.539Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"Cannot read properties of undefined (reading 'findOne')","method":"GET","stack":"TypeError: Cannot read properties of undefined (reading 'findOne')\n    at file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/markController.js:530:38\n    at Array.map (<anonymous>)\n    at file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/markController.js:526:46\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)","timestamp":"2026-02-19T18:38:34.830Z","url":"/api/staff/marks/co/23CS34C"}
{"ip":"::1","level":"error","message":"Cannot read properties of undefined (reading 'findOne')","method":"GET","stack":"TypeError: Cannot read properties of undefined (reading 'findOne')\n    at file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/markController.js:530:38\n    at Array.map (<anonymous>)\n    at file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/markController.js:526:46\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)","timestamp":"2026-02-19T18:38:34.887Z","url":"/api/staff/marks/co/23CS34C"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T18:38:42.331Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T18:39:10.544Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T18:39:41.229Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T18:40:11.227Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T18:40:41.225Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T18:41:11.234Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T18:42:23.245Z","url":"/api/staff/notifications"}
{"ip":"::1","level":"error","message":"WHERE parameter \"staffId\" has invalid \"undefined\" value","method":"GET","stack":"Error: WHERE parameter \"staffId\" has invalid \"undefined\" value\n    at MySQLQueryGenerator.whereItemQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1746:13)\n    at D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1737:25\n    at Array.forEach (<anonymous>)\n    at MySQLQueryGenerator.whereItemsQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:1735:35)\n    at MySQLQueryGenerator.getWhereConditions (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:2078:19)\n    at MySQLQueryGenerator.selectQuery (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-generator.js:991:28)\n    at MySQLQueryInterface.select (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\dialects\\abstract\\query-interface.js:407:59)\n    at CourseRequest.findAll (D:\\Acadcore\\Academic-Management-System-Final-\\College\\backend\\node_modules\\sequelize\\lib\\model.js:1140:47)\n    at process.processTicksAndRejections (node:internal/process/task_queues:105:5)\n    at async file:///D:/Acadcore/Academic-Management-System-Final-/College/backend/controllers/requestCourseController.js:393:25","timestamp":"2026-02-19T18:43:23.236Z","url":"/api/staff/notifications"}
